,_time,c_timestamp,c_cggt,c_imsi,f_c_ossn_others,f_same_cggt_is_gmlc_oc,f_same_cggt_is_gmlc_ossn,f_same_cggt_is_hlr_oc,f_same_cggt_is_hlr_ossn,f_velocity_greater_than_1000,f_count_unloop_country_last_x_hours_ul,f_count_gap_ok_sai_and_all_lu,f_one_cggt_multi_cdgt_psi,f_count_ok_cl_between2lu,f_count_ok_dsd_between2lu,f_count_ok_fwsm_mo_between2lu,f_count_ok_fwsm_mt_between2lu,f_count_ok_fwsm_report_between2lu,f_count_ok_fwsm_submit_between2lu,f_count_ok_isd_between2lu,f_count_ok_prn_between2lu,f_count_ok_psi_between2lu,f_count_ok_purge_ms_between2lu,f_count_ok_sai_between2lu,f_count_ok_si_between2lu,f_count_ok_sri_between2lu,f_count_ok_srism_between2lu,f_count_ok_ul_between2lu,f_count_ok_ulgprs_between2lu,f_count_ok_ussd_between2lu,f_frequent_ok_cl_between2lu,f_frequent_ok_dsd_between2lu,f_frequent_ok_fwsm_mo_between2lu,f_frequent_ok_fwsm_mt_between2lu,f_frequent_ok_fwsm_report_between2lu,f_frequent_ok_fwsm_submit_between2lu,f_frequent_ok_isd_between2lu,f_frequent_ok_prn_between2lu,f_frequent_ok_psi_between2lu,f_frequent_ok_purge_ms_between2lu,f_frequent_ok_sai_between2lu,f_frequent_ok_si_between2lu,f_frequent_ok_sri_between2lu,f_frequent_ok_srism_between2lu,f_frequent_ok_ul_between2lu,f_frequent_ok_ulgprs_between2lu,f_frequent_ok_ussd_between2lu,label
3574,2022-02-19T19:07:54.000+01:00,1645294074,11111111,242011111111230,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0.0175438596491228,0.0,0,0.0,0,0,0,0.0175438596491228,0.0350877192982456,0.0175438596491228,0,0,0.0175438596491228,0.0,0.0,0,0,0
3575,2022-02-19T19:07:57.000+01:00,1645294077,22222222,242011111111210,0,0,0,1,1,1,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0.0039370078740157,0.0,0,0.0078740157480314,0,0,0,0.0,0.0039370078740157,0.0,0,0,0.0,0.0078740157480314,0.0,0,0,0
3576,2022-02-19T19:08:00.000+01:00,1645294080,11111111,242011111111110,0,0,0,1,1,1,2,0,0,1,1,0,1,0,0,0,2,2,1,0,0,2,1,0,0,0,0.0033222591362126,0.0033222591362126,0,0.0033222591362126,0,0,0,0.0066445182724252,0.0066445182724252,0.0033222591362126,0,0,0.0066445182724252,0.0033222591362126,0.0,0,0,0
3578,2022-02-19T19:08:18.000+01:00,1645294098,22222222,242011111111110,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0526315789473684,0.0,0,0.0526315789473684,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0526315789473684,0.0,0,0,0
3579,2022-02-19T19:08:20.000+01:00,1645294100,22222222,242011111111130,0,0,0,1,1,1,2,0,0,1,0,0,2,0,0,0,1,4,3,0,0,1,2,0,0,0,0.0016583747927031,0.0,0,0.0033167495854063,0,0,0,0.0016583747927031,0.0066334991708126,0.0049751243781094,0,0,0.0016583747927031,0.0033167495854063,0.0,0,0,0
3580,2022-02-19T19:08:41.000+01:00,1645294121,11111111,242011111111210,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0222222222222222,0.0,0,0.0,0,0,0,0.0,0.0222222222222222,0.0,0,0,0.0,0.0,0.0,0,0,0
3581,2022-02-19T19:08:53.000+01:00,1645294133,22222222,242011111111200,0,0,0,1,1,1,2,0,0,1,0,0,5,0,0,0,1,0,1,0,0,1,5,0,0,0,0.0042553191489361,0.0,0,0.0212765957446808,0,0,0,0.0042553191489361,0.0,0.0042553191489361,0,0,0.0042553191489361,0.0212765957446808,0.0,0,0,0
3582,2022-02-19T02:20:32.000+01:00,1645233632,11111111,242011111111180,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0.0,0.002219755826859,0,0.0011098779134295,0,0,0,0.0011098779134295,0.0,0.002219755826859,0,0,0.0011098779134295,0.0011098779134295,0.0,0,0,0
3583,2022-02-19T02:21:08.000+01:00,1645233668,11111111,242011111111110,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0.0,0.002219755826859,0,0.0011098779134295,0,0,0,0.002219755826859,0.0011098779134295,0.0,0,0,0.002219755826859,0.0011098779134295,0.0,0,0,0
3584,2022-02-19T02:21:11.000+01:00,1645233671,22222222,242011111111270,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.002219755826859,0,0,0.0,0.0,0.0,0,0,0
3585,2022-02-19T02:22:07.000+01:00,1645233727,11111111,242011111111140,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067567567567567,0.0067567567567567,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
3586,2022-02-19T02:22:45.000+01:00,1645233765,22222222,242011111111110,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.010204081632653,0.0204081632653061,0,0.0,0,0,0,0.0,0.0,0.010204081632653,0,0,0.0,0.0,0.0,0,0,0
3587,2022-02-19T02:22:49.000+01:00,1645233769,22222222,242011111111110,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
3588,2022-02-19T02:23:04.000+01:00,1645233784,11111111,242011111111270,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0087719298245614,0.0087719298245614,0,0.0,0,0,0,0.0,0.0087719298245614,0.0087719298245614,0,0,0.0,0.0,0.0,0,0,0
3589,2022-02-19T02:23:12.000+01:00,1645233792,11111111,242011111111190,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0047619047619047,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0047619047619047,0.0,0,0,0
3590,2022-02-19T02:23:17.000+01:00,1645233797,11111111,242011111111190,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1666666666666666,0.0,0,0.0,0,0,0,0.0,0.1666666666666666,0.0,0,0,0.0,0.0,0.0,0,0,0
3591,2022-02-19T02:23:19.000+01:00,1645233799,22222222,242011111111270,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
3592,2022-02-19T02:23:58.000+01:00,1645233838,22222222,242011111111190,0,0,0,1,1,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0238095238095238,0.0,0,0.0476190476190476,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0476190476190476,0.0,0,0,0
3593,2022-02-19T02:24:11.000+01:00,1645233851,11111111,242011111111210,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0.0,0.0,0,0.0011098779134295,0,0,0,0.0,0.002219755826859,0.002219755826859,0,0,0.0,0.0011098779134295,0.0,0,0,0
3594,2022-02-19T02:24:28.000+01:00,1645233868,11111111,242011111111190,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
3595,2022-02-19T02:24:34.000+01:00,1645233874,22222222,242011111111190,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571428571428,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
3596,2022-02-19T02:24:52.000+01:00,1645233892,11111111,242011111111260,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,3,0,0,0,0.0,0.002219755826859,0,0.002219755826859,0,0,0,0.0,0.0011098779134295,0.0011098779134295,0,0,0.0,0.0033296337402885,0.0,0,0,0
3597,2022-02-19T02:25:06.000+01:00,1645233906,11111111,242011111111220,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0.0,0.0033296337402885,0,0.0,0,0,0,0.002219755826859,0.0011098779134295,0.0,0,0,0.002219755826859,0.0011098779134295,0.0,0,0,0
3598,2022-02-19T02:25:47.000+01:00,1645233947,11111111,242011111111160,0,0,0,1,1,1,2,0,0,1,1,0,1,0,0,0,2,1,2,0,0,2,1,0,0,0,0.0021367521367521,0.0021367521367521,0,0.0021367521367521,0,0,0,0.0042735042735042,0.0021367521367521,0.0042735042735042,0,0,0.0042735042735042,0.0021367521367521,0.0,0,0,0
3599,2022-02-19T02:25:59.000+01:00,1645233959,22222222,242011111111120,0,0,0,1,1,1,0,0,0,1,2,0,2,0,0,0,2,1,3,0,0,2,2,0,0,0,0.0022172949002217,0.0044345898004434,0,0.0044345898004434,0,0,0,0.0044345898004434,0.0022172949002217,0.0066518847006651,0,0,0.0044345898004434,0.0044345898004434,0.0,0,0,0
3600,2022-02-19T02:26:22.000+01:00,1645233982,11111111,242011111111190,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091743119266055,0.0091743119266055,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
3601,2022-02-19T02:26:29.000+01:00,1645233989,11111111,242011111111130,0,0,0,1,1,1,0,0,0,1,2,0,2,0,0,0,2,0,1,0,0,2,2,0,0,0,0.0021551724137931,0.0043103448275862,0,0.0043103448275862,0,0,0,0.0043103448275862,0.0,0.0021551724137931,0,0,0.0043103448275862,0.0043103448275862,0.0,0,0,0
3602,2022-02-19T02:26:52.000+01:00,1645234012,22222222,242011111111160,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0151515151515151,0.0,0,0.0151515151515151,0,0,0,0.0,0.0,0.0151515151515151,0,0,0.0,0.0151515151515151,0.0,0,0,0
3603,2022-02-19T02:26:56.000+01:00,1645234016,22222222,242011111111170,0,0,0,1,1,1,0,0,0,1,2,0,3,0,0,0,0,1,2,0,0,0,3,0,0,0,0.0018315018315018,0.0036630036630036,0,0.0054945054945054,0,0,0,0.0,0.0018315018315018,0.0036630036630036,0,0,0.0,0.0054945054945054,0.0,0,0,0
3604,2022-02-19T02:28:12.000+01:00,1645234092,22222222,242011111111240,0,0,0,1,1,1,0,0,0,1,4,0,5,0,0,0,3,3,2,0,0,3,5,0,0,0,0.0017513134851138,0.0070052539404553,0,0.0087565674255691,0,0,0,0.0052539404553415,0.0052539404553415,0.0035026269702276,0,0,0.0052539404553415,0.0087565674255691,0.0,0,0,0
3605,2022-02-19T02:28:28.000+01:00,1645234108,11111111,242011111111110,0,0,0,1,1,1,2,0,0,1,2,0,4,0,0,0,0,2,0,0,0,0,5,0,0,0,0.0029411764705882,0.0058823529411764,0,0.0117647058823529,0,0,0,0.0,0.0058823529411764,0.0,0,0,0.0,0.0147058823529411,0.0,0,0,0
3606,2022-02-19T02:28:39.000+01:00,1645234119,22222222,242011111111180,0,0,0,1,1,1,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,5,0,0,0,0.0020491803278688,0.0,0,0.0102459016393442,0,0,0,0.0,0.0,0.0020491803278688,0,0,0.0,0.0102459016393442,0.0,0,0,0
3607,2022-02-19T02:28:44.000+01:00,1645234124,11111111,242011111111240,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0303030303030303,0.0,0,0.0,0,0,0,0.0303030303030303,0.0,0.0,0,0,0.0303030303030303,0.0,0.0,0,0,0
3608,2022-02-19T02:28:54.000+01:00,1645234134,22222222,242011111111190,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065359477124183,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
3609,2022-02-19T02:28:57.000+01:00,1645234137,22222222,242011111111220,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0043103448275862,0.0086206896551724,0,0.0,0,0,0,0.0043103448275862,0.0,0.0,0,0,0.0043103448275862,0.0,0.0,0,0,0
3610,2022-02-19T02:29:25.000+01:00,1645234165,11111111,242011111111120,0,0,0,1,1,1,2,0,0,1,2,0,1,0,0,0,2,2,0,0,0,2,1,0,0,0,0.0048309178743961,0.0096618357487922,0,0.0048309178743961,0,0,0,0.0096618357487922,0.0096618357487922,0.0,0,0,0.0096618357487922,0.0048309178743961,0.0,0,0,0
3611,2022-02-19T02:29:40.000+01:00,1645234180,22222222,242011111111120,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
3612,2022-02-19T11:00:44.000+01:00,1645264844,11111111,242011111111230,0,0,0,1,1,1,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0.0047393364928909,0.0,0,0.0094786729857819,0,0,0,0.0,0.0,0.0047393364928909,0,0,0.0,0.0094786729857819,0.0,0,0,0
3613,2022-02-19T11:00:49.000+01:00,1645264849,22222222,242011111111180,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0.0059171597633136,0.0059171597633136,0,0.0,0,0,0,0.0059171597633136,0.0,0.0118343195266272,0,0,0.0059171597633136,0.0,0.0,0,0,0
3614,2022-02-19T11:01:06.000+01:00,1645264866,22222222,242011111111250,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116279069767441,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
3615,2022-02-19T11:01:16.000+01:00,1645264876,11111111,242011111111140,0,0,0,1,1,1,2,0,0,1,1,0,3,0,0,0,0,1,1,0,0,0,3,0,0,0,0.0019646365422396,0.0019646365422396,0,0.005893909626719,0,0,0,0.0,0.0019646365422396,0.0019646365422396,0,0,0.0,0.005893909626719,0.0,0,0,0
3616,2022-02-19T11:01:55.000+01:00,1645264915,22222222,242011111111170,0,0,0,1,1,1,0,0,0,0,1,0,3,0,0,0,10,2,4,0,0,10,3,0,0,0,0.0,0.0011723329425556,0,0.003516998827667,0,0,0,0.0117233294255568,0.0023446658851113,0.0046893317702227,0,0,0.0117233294255568,0.003516998827667,0.0,0,0,0
3617,2022-02-19T11:02:01.000+01:00,1645264921,11111111,242011111111180,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0136986301369863,0.0,0,0.0136986301369863,0,0,0,0.0,0.0,0.0136986301369863,0,0,0.0,0.0136986301369863,0.0,0,0,0
3618,2022-02-19T11:02:28.000+01:00,1645264948,11111111,242011111111270,0,0,0,1,1,1,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0.0021551724137931,0.0021551724137931,0,0.0172413793103448,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0172413793103448,0.0,0,0,0
3619,2022-02-19T11:03:08.000+01:00,1645264988,22222222,242011111111140,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0.0088495575221238,0,0,0,0.0088495575221238,0.0,0.0,0,0,0.0088495575221238,0.0088495575221238,0.0,0,0,0
3620,2022-02-19T11:04:35.000+01:00,1645265075,22222222,242011111111180,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0064516129032258,0.0,0,0,0.0,0.0,0.0,0,0,0
3621,2022-02-19T11:05:10.000+01:00,1645265110,11111111,242011111111170,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0051020408163265,0.0051020408163265,0,0.0051020408163265,0,0,0,0.0,0.0,0.0051020408163265,0,0,0.0,0.0051020408163265,0.0,0,0,0
3622,2022-02-19T11:05:12.000+01:00,1645265112,11111111,242011111111260,0,0,0,1,1,1,2,0,0,1,1,0,1,0,0,0,1,0,2,0,0,3,1,0,0,0,0.0026178010471204,0.0026178010471204,0,0.0026178010471204,0,0,0,0.0026178010471204,0.0,0.0052356020942408,0,0,0.0078534031413612,0.0026178010471204,0.0,0,0,0
3623,2022-02-19T11:05:13.000+01:00,1645265113,11111111,242011111111140,0,0,0,1,1,1,2,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0.0079365079365079,0.0,0,0.0158730158730158,0,0,0,0.0,0.0079365079365079,0.0079365079365079,0,0,0.0,0.0158730158730158,0.0,0,0,0
3624,2022-02-19T11:05:18.000+01:00,1645265118,11111111,242011111111220,0,0,0,1,1,1,0,0,0,1,2,0,1,0,0,0,1,0,3,0,0,1,1,0,0,0,0.0027777777777777,0.0055555555555555,0,0.0027777777777777,0,0,0,0.0027777777777777,0.0,0.0083333333333333,0,0,0.0027777777777777,0.0027777777777777,0.0,0,0,0
3625,2022-02-19T11:05:25.000+01:00,1645265125,11111111,242011111111240,0,0,0,1,1,1,2,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0.0029239766081871,0.0,0,0.0058479532163742,0,0,0,0.0,0.0,0.0058479532163742,0,0,0.0,0.0058479532163742,0.0,0,0,0
3626,2022-02-19T11:05:40.000+01:00,1645265140,11111111,242011111111250,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0.0036363636363636,0.0,0,0.0,0,0,0,0.0,0.0,0.0036363636363636,0,0,0.0072727272727272,0.0,0.0,0,0,0
3627,2022-02-19T11:06:39.000+01:00,1645265199,22222222,242011111111230,0,0,0,1,1,1,2,0,0,1,1,0,3,0,0,0,3,1,1,0,0,2,3,0,0,0,0.0028089887640449,0.0028089887640449,0,0.0084269662921348,0,0,0,0.0084269662921348,0.0028089887640449,0.0028089887640449,0,0,0.0056179775280898,0.0084269662921348,0.0,0,0,0
3628,2022-02-19T11:06:48.000+01:00,1645265208,22222222,242011111111110,0,0,0,1,1,1,0,0,0,0,2,0,9,0,0,0,2,2,6,0,0,2,9,0,0,0,0.0,0.0030581039755351,0,0.0137614678899082,0,0,0,0.0030581039755351,0.0030581039755351,0.0091743119266055,0,0,0.0030581039755351,0.0137614678899082,0.0,0,0,0
3629,2022-02-19T11:06:49.000+01:00,1645265209,22222222,242011111111140,0,0,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0103092783505154,0.0,0,0.0103092783505154,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0103092783505154,0.0,0,0,0
3630,2022-02-19T11:06:58.000+01:00,1645265218,22222222,242011111111170,0,0,0,1,1,1,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0091743119266055,0.018348623853211,0,0.018348623853211,0,0,0,0.0,0.0,0.0,0,0,0.0,0.018348623853211,0.0,0,0,0
3631,2022-02-19T11:07:36.000+01:00,1645265256,22222222,242011111111240,0,0,0,1,1,1,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0151515151515151,0,0.0075757575757575,0,0,0,0.0075757575757575,0.0,0.0,0,0,0.0,0.0075757575757575,0.0,0,0,0
3632,2022-02-19T11:07:38.000+01:00,1645265258,22222222,242011111111160,0,0,0,1,1,0,0,0,0,0,5,0,11,0,0,0,2,3,3,0,0,2,11,0,0,0,0.0,0.0055493895671476,0,0.0122086570477247,0,0,0,0.002219755826859,0.0033296337402885,0.0033296337402885,0,0,0.002219755826859,0.0122086570477247,0.0,0,0,0
3633,2022-02-19T11:07:52.000+01:00,1645265272,11111111,242011111111160,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666666,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
3634,2022-02-19T11:07:58.000+01:00,1645265278,11111111,242011111111110,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140845070422535,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
3635,2022-02-19T11:08:06.000+01:00,1645265286,22222222,242011111111250,0,0,0,1,1,1,2,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0.0,0.0068027210884353,0,0.0136054421768707,0,0,0,0.0136054421768707,0.0,0.0,0,0,0.0,0.0136054421768707,0.0,0,0,0
3636,2022-02-19T11:08:20.000+01:00,1645265300,22222222,242011111111160,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
3637,2022-02-19T11:08:31.000+01:00,1645265311,22222222,242011111111210,0,0,0,1,1,0,0,0,0,0,4,0,11,0,0,0,2,1,4,0,0,2,11,0,0,0,0.0,0.004439511653718,0,0.0122086570477247,0,0,0,0.002219755826859,0.0011098779134295,0.004439511653718,0,0,0.002219755826859,0.0122086570477247,0.0,0,0,0
3638,2022-02-19T11:09:10.000+01:00,1645265350,11111111,242011111111230,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.006578947368421,0.0,0,0.0,0,0,0,0.006578947368421,0.0,0.0,0,0,0.006578947368421,0.0,0.0,0,0,0
3639,2022-02-19T11:09:19.000+01:00,1645265359,22222222,242011111111190,0,0,0,1,1,0,0,0,0,0,1,0,4,0,0,0,1,2,2,0,0,1,4,0,0,0,0.0,0.0011098779134295,0,0.004439511653718,0,0,0,0.0011098779134295,0.002219755826859,0.002219755826859,0,0,0.0011098779134295,0.004439511653718,0.0,0,0,0
3640,2022-02-19T11:09:49.000+01:00,1645265389,11111111,242011111111140,0,0,0,1,1,1,2,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,3,0,0,0,0.005524861878453,0.0,0,0.0165745856353591,0,0,0,0.0,0.0,0.011049723756906,0,0,0.0,0.0165745856353591,0.0,0,0,0
3641,2022-02-19T09:50:11.000+01:00,1645260611,11111111,242011111111130,0,0,0,1,1,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0023474178403755,0.0046948356807511,0,0.0023474178403755,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0023474178403755,0.0,0,0,0
3642,2022-02-19T09:50:14.000+01:00,1645260614,22222222,242011111111260,0,0,0,1,1,1,2,0,0,1,2,0,1,0,0,0,2,0,2,0,0,2,1,0,0,0,0.0048543689320388,0.0097087378640776,0,0.0048543689320388,0,0,0,0.0097087378640776,0.0,0.0097087378640776,0,0,0.0097087378640776,0.0048543689320388,0.0,0,0,0
3643,2022-02-19T09:50:23.000+01:00,1645260623,11111111,242011111111150,0,0,0,1,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0169491525423728,0.0169491525423728,0,0.0169491525423728,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0169491525423728,0.0,0,0,0
3644,2022-02-19T09:50:50.000+01:00,1645260650,22222222,242011111111160,0,0,0,1,1,1,2,0,0,0,2,0,4,0,0,0,1,1,1,0,0,1,4,0,0,0,0.0,0.0050251256281407,0,0.0100502512562814,0,0,0,0.0025125628140703,0.0025125628140703,0.0025125628140703,0,0,0.0025125628140703,0.0100502512562814,0.0,0,0,0
3645,2022-02-19T09:50:53.000+01:00,1645260653,11111111,242011111111120,0,0,0,1,1,0,0,0,0,0,2,0,5,0,0,0,3,0,1,0,0,2,5,0,0,0,0.0,0.002219755826859,0,0.0055493895671476,0,0,0,0.0033296337402885,0.0,0.0011098779134295,0,0,0.002219755826859,0.0055493895671476,0.0,0,0,0
3646,2022-02-19T09:51:13.000+01:00,1645260673,22222222,242011111111120,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0
3647,2022-02-19T09:51:14.000+01:00,1645260674,22222222,242011111111140,0,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0114942528735632,0,0.0,0,0,0,0.0114942528735632,0.0,0.0114942528735632,0,0,0.0114942528735632,0.0,0.0,0,0,0
3648,2022-02-19T09:51:24.000+01:00,1645260684,22222222,242011111111250,0,0,0,1,1,1,2,0,0,0,2,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0.0,0.0048899755501222,0,0.0,0,0,0,0.0048899755501222,0.0073349633251833,0.0,0,0,0.0048899755501222,0.0,0.0,0,0,0
3649,2022-02-19T09:51:41.000+01:00,1645260701,22222222,242011111111150,0,0,0,1,1,1,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0.0,0.0,0,0.0253164556962025,0,0,0,0.0,0.0126582278481012,0.0,0,0,0.0,0.0253164556962025,0.0,0,0,0
3650,2022-02-19T09:51:43.000+01:00,1645260703,22222222,242011111111190,0,0,0,1,1,1,2,0,0,0,1,0,4,0,0,0,2,0,1,0,0,2,4,0,0,0,0.0,0.0032679738562091,0,0.0130718954248366,0,0,0,0.0065359477124183,0.0,0.0032679738562091,0,0,0.0065359477124183,0.0130718954248366,0.0,0,0,0
3651,2022-02-19T09:52:21.000+01:00,1645260741,11111111,242011111111150,0,0,0,1,1,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.024390243902439,0.048780487804878,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.024390243902439,0.0,0.0,0,0,0
3652,2022-02-19T09:52:22.000+01:00,1645260742,11111111,242011111111240,0,0,0,1,1,1,2,0,0,1,2,0,4,0,0,0,3,1,3,0,0,2,4,0,0,0,0.0012820512820512,0.0025641025641025,0,0.0051282051282051,0,0,0,0.0038461538461538,0.0012820512820512,0.0038461538461538,0,0,0.0025641025641025,0.0051282051282051,0.0,0,0,0
3653,2022-02-19T09:52:31.000+01:00,1645260751,11111111,242011111111140,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0128205128205128,0.0128205128205128,0,0.0,0,0,0,0.0,0.0,0.0128205128205128,0,0,0.0,0.0,0.0,0,0,0
3654,2022-02-19T09:52:32.000+01:00,1645260752,11111111,242011111111110,0,0,0,1,1,0,0,0,0,0,3,0,2,0,0,0,3,1,1,0,0,1,2,0,0,0,0.0,0.0033296337402885,0,0.002219755826859,0,0,0,0.0033296337402885,0.0011098779134295,0.0011098779134295,0,0,0.0011098779134295,0.002219755826859,0.0,0,0,0
